name,mos
bag_gQP_1_tQP_1.ply,0.8669456186
bag_gQP_1_tQP_2.ply,0.7614530845
bag_gQP_1_tQP_3.ply,0.5285558429
bag_gQP_2_tQP_1.ply,0.521814527
bag_gQP_2_tQP_2.ply,0.49315113530000004
bag_gQP_2_tQP_3.ply,0.3910736912
bag_gQP_3_tQP_1.ply,0.2744033309
bag_gQP_3_tQP_2.ply,0.3201772343
bag_gQP_3_tQP_3.ply,0.2961486469
bag_gsigma_0_tsigma_16.ply,0.8624911138
bag_gsigma_0_tsigma_32.ply,0.6211964039
bag_gsigma_0_tsigma_8.ply,0.8878171897
bag_gsigma_2_tsigma_16.ply,0.4936475509
bag_gsigma_2_tsigma_32.ply,0.4375380957
bag_gsigma_2_tsigma_8.ply,0.5692145553
bag_gsigma_4_tsigma_16.ply,0.2198784769
bag_gsigma_4_tsigma_32.ply,0.2243616482
bag_gsigma_4_tsigma_8.ply,0.22376204130000002
bag_level_7.ply,0.0959532456
bag_level_8.ply,0.1823796415
bag_level_9.ply,0.8274107891
bag_pqs_1_qs_16_rounded.ply,0.90340738
bag_pqs_1_qs_32_rounded.ply,0.8183884571
bag_pqs_1_qs_48_rounded.ply,0.5843553789
bag_pqs_1_qs_64_rounded.ply,0.6255491922
bag_tsl_4_tqs_128.ply,0.6221628821
bag_tsl_4_tqs_256.ply,0.36266097880000003
bag_tsl_4_tqs_512.ply,0.20849812829999997
bag_tsl_4_tqs_64.ply,0.6709168866999999
bag_tsl_6_tqs_128.ply,0.4888989054
bag_tsl_6_tqs_256.ply,0.402873935
bag_tsl_6_tqs_512.ply,0.24601068389999997
bag_tsl_6_tqs_64.ply,0.5851287376000001
bag_tsl_8_tqs_128.ply,0.8066164159
bag_tsl_8_tqs_256.ply,0.6038564447
bag_tsl_8_tqs_512.ply,0.3495747094
bag_tsl_8_tqs_64.ply,0.9036817668999999
biscuits_gQP_1_tQP_1.ply,0.8064772987
biscuits_gQP_1_tQP_2.ply,0.6966364063
biscuits_gQP_1_tQP_3.ply,0.5529057762
biscuits_gQP_2_tQP_1.ply,0.6813405141
biscuits_gQP_2_tQP_2.ply,0.6529075052
biscuits_gQP_2_tQP_3.ply,0.531133493
biscuits_gQP_3_tQP_1.ply,0.6714806687
biscuits_gQP_3_tQP_2.ply,0.5419129873
biscuits_gQP_3_tQP_3.ply,0.45676855420000007
biscuits_gsigma_0_tsigma_16.ply,0.7089991405
biscuits_gsigma_0_tsigma_32.ply,0.4047262999
biscuits_gsigma_0_tsigma_8.ply,0.8228266671
biscuits_gsigma_2_tsigma_16.ply,0.5554540273999999
biscuits_gsigma_2_tsigma_32.ply,0.3785852516
biscuits_gsigma_2_tsigma_8.ply,0.6093076647
biscuits_gsigma_4_tsigma_16.ply,0.431335575
biscuits_gsigma_4_tsigma_32.ply,0.2537935374
biscuits_gsigma_4_tsigma_8.ply,0.4658815205
biscuits_level_7.ply,0.0691047271
biscuits_level_8.ply,0.2607829319
biscuits_level_9.ply,0.7890662046
biscuits_pqs_1_qs_16_rounded.ply,0.8508186966
biscuits_pqs_1_qs_32_rounded.ply,0.7444788099
biscuits_pqs_1_qs_48_rounded.ply,0.4020381716
biscuits_pqs_1_qs_64_rounded.ply,0.24031158019999999
biscuits_tsl_4_tqs_128.ply,0.2056426096
biscuits_tsl_4_tqs_256.ply,0.1738710508
biscuits_tsl_4_tqs_512.ply,0.1129893963
biscuits_tsl_4_tqs_64.ply,0.18045154430000002
biscuits_tsl_6_tqs_128.ply,0.6895568291
biscuits_tsl_6_tqs_256.ply,0.46848847769999996
biscuits_tsl_6_tqs_512.ply,0.27494796039999997
biscuits_tsl_6_tqs_64.ply,0.8300914582000001
biscuits_tsl_8_tqs_128.ply,0.711781634
biscuits_tsl_8_tqs_256.ply,0.505576824
biscuits_tsl_8_tqs_512.ply,0.2426462774
biscuits_tsl_8_tqs_64.ply,0.8160694704000001
cake_gQP_1_tQP_1.ply,0.8020526501999999
